id,平均视频更新时间,UP主所在分区,视频平均时长,视频总数,视频平均点赞数,视频平均硬币数,视频平均转发数,视频平均弹幕数,视频平均收藏数,视频平均播放量,视频平均评论数,视频推荐指数,点赞/播放量超过4%的视频数,粉丝数
11785003,12.344827586206897,科技,118.0,29,4122.827586206897,295.2068965517241,80.13793103448276,33.10344827586207,884.551724137931,36803.96551724138,57.689655172413794,11317.970689655178,28,84253
125776535,2.6419213973799125,游戏,258.825327510917,229,57013.991266375546,6691.192139737991,2510.6681222707425,862.8558951965066,11349.410480349345,776746.2052401747,655.410480349345,225187.15524017456,221,1825084
510189715,7.169811320754717,游戏,2851.3584905660377,53,14469.490566037735,383.45283018867923,208.26415094339623,228.88679245283018,1193.188679245283,98967.88679245283,316.60377358490564,31384.260377358496,53,1157096
3334179,6.7384615384615385,美食,425.11538461538464,130,68341.93076923076,16077.453846153847,3028.7153846153847,3159.4307692307693,9424.761538461538,1398843.2307692308,1362.0692307692307,389931.81923076924,109,2423321
1468951948,6.987179487179487,音乐,131.52564102564102,78,36473.282051282054,5422.974358974359,800.6153846153846,410.43589743589746,7947.705128205128,676885.1153846154,355.35897435897436,189150.78012820514,68,2430825
3465236,7.195402298850575,生活,347.67816091954023,87,3047.8275862068967,744.0459770114943,140.42528735632183,117.01149425287356,761.5747126436781,71849.1264367816,201.4367816091954,19919.13793103448,68,242500
2142762,7.81203007518797,游戏,5330.097744360903,133,30675.82706766917,15683.533834586466,3247.9323308270677,9897.390977443609,9663.721804511279,1098362.8721804512,1841.5338345864661,302677.90827067685,58,3351127
454118230,11.125,科技,184.21875,32,143998.625,9652.0625,3505.90625,2709.1875,14418.40625,2660951.96875,1820.71875,734939.2953125,27,2030622
4364661,365.0,动画,172.0,1,20071.0,4533.0,829.0,517.0,12691.0,268307.0,316.0,81556.24999999999,1,6715
587618113,10.902439024390244,生活,97.0,82,157471.21951219512,6001.390243902439,3892.3536585365855,1472.0365853658536,6467.524390243902,2081088.743902439,1235.841463414634,591020.050609756,82,2198474
501097725,3.7384615384615385,游戏,22.923076923076923,130,2682.1615384615384,924.123076923077,157.34615384615384,74.63076923076923,2038.746153846154,87039.74615384615,228.24615384615385,24029.63269230769,17,274878
1471508,1.358974358974359,时尚,28.05128205128205,39,31731.641025641027,1112.5128205128206,574.0512820512821,47.1025641025641,7081.128205128205,128757.64102564103,197.43589743589743,47893.6564102564,39,490404
320491072,5.536945812807882,音乐,314.9655172413793,203,30680.788177339902,9347.295566502464,1390.28078817734,1143.9753694581282,5063.059113300493,500187.039408867,1063.6305418719212,144294.12192118235,197,1576781
257975429,12.37,时尚,1012.45,100,36470.62,12565.24,2274.55,4250.34,6092.81,558040.85,1161.74,164481.9615,82,1359337
418335676,6.3076923076923075,生活,88.66666666666667,78,363.4871794871795,50.52564102564103,45.67948717948718,5.217948717948718,131.55128205128204,6743.384615384615,36.205128205128204,1934.8935897435888,64,12769
73415355,9.522727272727273,生活,568.1363636363636,88,60209.954545454544,12998.78409090909,639.8977272727273,4533.159090909091,7837.954545454545,1155251.7159090908,843.8522727272727,322982.5539772727,77,1530023
401742377,3.0497237569060776,游戏,734.4309392265193,181,244145.48066298343,85407.88397790055,47832.99447513812,17436.60220994475,49523.3591160221,3485472.453038674,14276.160220994476,1059431.3685082875,171,18486672
22412432,10.88888888888889,生活,10.11111111111111,9,15536.111111111111,755.5555555555555,312.3333333333333,37.333333333333336,4888.222222222223,94082.33333333333,179.11111111111111,31777.694444444445,9,122066
207346018,3.506993006993007,美食,316.56643356643355,286,68792.5,10348.293706293707,9946.545454545454,2877.402097902098,7310.961538461538,1883168.8111888112,1989.43006993007,512556.4688811185,102,3037820
4501013,39.77777777777778,音乐,177.22222222222223,18,214.5,117.77777777777777,6.055555555555555,8.833333333333334,79.27777777777777,3520.3333333333335,87.27777777777777,1078.8555555555554,17,2675
407054668,11.736842105263158,知识,515.421052631579,19,283638.4736842105,84959.26315789473,28824.105263157893,11320.157894736842,98530.47368421052,4488525.2105263155,3856.1052631578946,1322494.5078947367,17,3339664
596866446,10.344827586206897,知识,351.13793103448273,29,127938.72413793103,5386.6551724137935,2323.3793103448274,3283.0,10714.034482758621,1405321.7241379311,1377.8275862068965,411133.1517241379,29,2302756
17546432,10.09433962264151,美食,275.70440251572325,159,44509.339622641506,18511.861635220124,3585.811320754717,1485.566037735849,17330.924528301886,745113.037735849,884.4276729559748,219785.50157232708,148,2351062
78301107,56.0,音乐,302.5,4,2038.75,657.5,459.5,34.5,761.0,35614.0,171.0,10568.199999999999,4,7641
26023642,7.6960352422907485,影视,548.6607929515418,227,34265.101321585906,7659.8766519823785,417.295154185022,2523.1541850220265,2358.8810572687225,569119.2246696035,584.1806167400881,161250.77268722473,208,1886389
32345093,3.7169811320754715,音乐,205.62893081761007,159,7543.2830188679245,1689.6477987421383,459.0314465408805,97.29559748427673,1574.9119496855346,111807.48427672956,242.72327044025158,32528.94339622642,152,582728
554601071,13.282051282051283,舞蹈,49.61538461538461,39,3193.128205128205,363.61538461538464,83.66666666666667,33.56410256410256,1176.2820512820513,36656.5641025641,66.82051282051282,11030.076923076922,38,113135
219498872,7.580645161290323,游戏,7730.958525345623,217,2968.147465437788,2029.5345622119817,82.42857142857143,827.1889400921659,769.6820276497696,69095.14285714286,186.94009216589862,19958.87188940092,182,177552
1962633,6.9,生活,394.29333333333335,150,37513.49333333333,5879.3133333333335,871.3,2454.766666666667,4432.326666666667,659277.8266666667,1122.1466666666668,185459.8226666666,129,1318241
66391032,19.4,运动,622.8533333333334,75,108099.14666666667,59877.53333333333,18485.293333333335,6861.6,91435.32,2332170.0933333333,2769.826666666667,692607.5380000001,56,3776056
26253404,9.376344086021506,时尚,486.247311827957,186,15995.962365591398,6014.032258064516,1558.736559139785,2437.483870967742,3686.3548387096776,219041.77956989247,1765.8172043010752,67286.9115591398,175,1155241
277329684,7.0578512396694215,知识,632.6363636363636,121,2944.6776859504134,809.0578512396694,311.77685950413223,142.37190082644628,1649.206611570248,57252.35537190083,185.19834710743802,16627.439256198344,106,435662
590490400,1.022099447513812,动物圈,204.30524861878453,724,15539.078729281768,4358.265193370165,233.36878453038673,402.9088397790055,910.232044198895,168408.46270718233,326.3770718232044,50765.858494475135,723,1834813
19319172,4.695652173913044,知识,633.991304347826,115,43728.77391304348,11110.617391304348,4279.921739130435,2402.2521739130434,9198.173913043478,814917.4173913044,1942.1739130434783,232730.28652173912,79,2367992
330415548,4.234146341463415,生活,411.14146341463413,205,115731.28780487805,32064.990243902437,4821.780487804878,5311.731707317073,10621.91707317073,1464269.4975609756,2098.5560975609756,434229.64414634183,197,4864351
285571498,4.7486910994764395,生活,496.5392670157068,191,125515.78534031413,35698.120418848164,7831.251308900523,5360.125654450262,10073.099476439791,1910244.9267015706,2096.8586387434557,552750.2683246072,183,1900910
551188239,2.8175182481751824,游戏,465.35766423357666,137,85431.51094890511,13776.080291970802,3867.7518248175184,2584.2773722627735,15546.255474452555,1050942.6715328468,1452.4671532846714,311017.9299270075,131,1572863
276302775,56.166666666666664,舞蹈,114.66666666666667,6,1913.0,77.16666666666667,90.83333333333333,10.166666666666666,340.3333333333333,12879.166666666666,26.166666666666668,4186.991666666666,4,4428
470959254,8.5,生活,84.66666666666667,6,262.6666666666667,6.166666666666667,1.0,11.666666666666666,90.33333333333333,8811.0,5.0,2344.65,0,77
1265652806,365.0,游戏,591.0,1,319206.0,152713.0,153610.0,20692.0,78305.0,7792506.0,53803.0,2282349.6,1,1753721
103416759,7.089171974522293,游戏,399.8407643312102,157,40437.700636942674,5147.547770700637,658.2929936305733,1513.1146496815286,3754.808917197452,760658.5859872611,565.4331210191083,210751.58343949047,111,1358731
198748058,8.528846153846153,生活,316.33653846153845,104,39492.25961538462,12023.288461538461,720.4326923076923,1687.6442307692307,2240.903846153846,402783.5,653.5961538461538,123343.12115384616,103,982854
3461577439184959,47.25,生活,187.25,4,182123.0,32902.75,4712.0,1809.75,20657.75,1262705.25,1710.5,412119.23750000005,4,643118
37938802,13.536585365853659,游戏,717.7317073170732,41,80.36585365853658,8.365853658536585,1.4634146341463414,5.414634146341464,14.536585365853659,1911.0,8.512195121951219,524.0524390243902,32,2936
330663625,10.0,生活,210.140350877193,57,77493.24561403508,13474.017543859649,1019.3508771929825,1491.4736842105262,5434.228070175439,1200932.0526315789,1012.1754385964912,339863.2570175439,53,1257261
604003146,8.117647058823529,运动,683.2705882352941,85,29200.776470588236,7725.7764705882355,14174.35294117647,2737.635294117647,111462.81176470588,1958721.8588235294,853.0705882352942,547830.823529412,2,11403137
306895558,29.482758620689655,生活,556.2758620689655,29,235225.3448275862,74650.86206896552,9379.034482758621,12702.379310344828,27301.137931034482,2769865.0689655175,3911.9310344827586,836880.2362068967,28,2659321
2374194,12.875,音乐,215.78571428571428,56,25294.660714285714,11866.482142857143,1870.857142857143,846.0,5981.410714285715,294866.9464285714,571.3035714285714,92065.05267857143,48,2321602
7875104,3.5,时尚,596.5,2,3524.0,551.5,273.0,0.0,267.0,176490.5,0.0,45996.725,0,1248768
433351,9.570048309178745,游戏,769.0531400966183,207,60046.63285024155,50299.178743961354,3820.3478260869565,6349.574879227053,17133.367149758455,1300061.3864734299,2513.903381642512,380131.2814009661,138,3161486
249104,22.0,时尚,149.5,10,46897.9,10120.3,507.9,577.7,8718.9,411606.7,348.3,128999.76500000001,10,276664
178029850,11.25,生活,965.8392857142857,56,444085.96428571426,192980.42857142858,15357.5,50344.017857142855,129736.625,9377741.339285715,6496.267857142857,2670133.49375,37,4805029
28152409,3.2392086330935252,汽车,482.0143884892086,556,4903.11690647482,1413.7482014388488,460.71043165467626,2710.161870503597,475.6996402877698,163025.6133093525,466.3201438848921,44972.8783273382,254,719016
620677629,3.684931506849315,知识,4190.643835616438,73,179.5068493150685,107.76712328767124,14.616438356164384,80.6027397260274,120.78082191780823,7129.643835616438,11.301369863013699,1979.086301369863,0,97872
11616487,12.268817204301076,生活,313.6989247311828,93,29327.59139784946,4616.064516129032,1599.0752688172042,1994.8064516129032,4250.795698924731,583385.1505376344,967.4731182795699,162843.3456989248,79,1482946
1966242263,1.0,生活,60.69230769230769,52,5355.403846153846,44.51923076923077,42.69230769230769,13.51923076923077,502.5576923076923,122382.59615384616,33.61538461538461,32950.8548076923,37,110530
267685040,5.335051546391752,舞蹈,54.634020618556704,194,31866.39175257732,2368.0103092783506,1389.0515463917525,296.62371134020617,3028.005154639175,382535.04639175255,257.1855670103093,111290.87860824734,176,1477908
243681035,1.962962962962963,游戏,504.4313725490196,459,14896.398692810457,1743.4989106753812,60.71677559912854,944.9912854030501,2569.9869281045753,336258.9477124183,213.6013071895425,91991.55915032684,302,1665408
108569350,2.0457317073170733,游戏,728.3506097560976,656,16005.615853658537,1108.4771341463415,343.6905487804878,979.9146341463414,1101.8643292682927,274052.6570121951,371.5015243902439,76436.14153963418,548,3769344
1951038,10.236486486486486,音乐,275.7905405405405,148,24218.58108108108,12859.432432432432,2398.310810810811,1439.6351351351352,9529.094594594595,323486.2027027027,1265.4932432432433,101082.52229729728,145,1271917
594331,148.14285714285714,游戏,123.28571428571429,7,4890.142857142857,1154.5714285714287,433.0,77.0,1151.857142857143,102502.0,129.14285714285714,28731.199999999993,4,3009
395415494,6.017094017094017,生活,178.34188034188034,117,160774.42735042734,9817.384615384615,13423.555555555555,1827.7094017094016,12250.700854700855,2033482.717948718,1376.2393162393162,589618.3273504274,112,1318778
305956876,10.08,时尚,81.72,25,85744.4,13198.08,3137.52,378.84,27133.52,682950.8,878.84,220840.332,25,605823
13337125,33.48936170212766,游戏,578.1702127659574,47,111861.31914893616,75282.82978723405,10118.702127659575,42781.574468085106,52565.31914893617,1992982.914893617,2507.6170212765956,613059.8819148936,37,1116706
3046429,8.106951871657754,音乐,295.6844919786096,187,65144.433155080216,39969.994652406414,7620.026737967914,2456.620320855615,34653.6256684492,1282491.5775401068,1956.390374331551,379401.97352941177,172,2251800
14333871,8.592814371257486,影视,494.1497005988024,167,26628.017964071856,5807.964071856288,626.0419161676647,2347.508982035928,2746.37125748503,497126.8622754491,789.6107784431138,139710.49281437122,150,1135461
693095605,8.019607843137255,知识,137.66666666666666,51,6.1568627450980395,1.3137254901960784,1.196078431372549,0.3137254901960784,0.9607843137254902,170.90196078431373,0.8627450980392157,47.19019607843137,23,2362
606395870,365.0,动画,71.0,1,6.0,2.0,0.0,0.0,7.0,193.0,2.0,54.35,0,38
1050941634,1.361344537815126,美食,342.57142857142856,119,889.0,136.89915966386553,599.4285714285714,125.5546218487395,414.1344537815126,47467.882352941175,196.65546218487395,12890.111764705884,2,40125
691415738,3.6108597285067874,游戏,389.4524886877828,221,44928.12669683258,16277.425339366517,1888.1538461538462,1841.2760180995474,8400.660633484164,689827.8552036199,940.8235294117648,201705.1149321267,195,2335107
431073645,1.0610997963340123,游戏,1358.7128309572302,491,43204.27291242363,17325.794297352342,4127.890020366599,2957.1588594704685,12941.938900203666,1471226.2953156822,1517.0672097759675,400167.6068228103,196,6613299
216025,3.9773371104815864,动画,2422.359773371105,353,26080.903682719545,8796.413597733712,974.9376770538244,2511.444759206799,5456.739376770538,401870.01416430593,786.1784702549575,117959.46416430584,329,1513885
479337999,4.515625,音乐,178.1171875,128,4741.8359375,2509.515625,921.7734375,183.828125,1204.0234375,92406.390625,314.8125,27115.865625000002,115,224142
456404164,4.796875,知识,351.34375,128,11880.4375,2041.7421875,2281.3203125,595.875,4604.9609375,312141.4140625,747.1875,86891.73085937498,67,1765439
446430908,9.176470588235293,美食,858.7058823529412,51,365626.76470588235,151213.39215686274,9130.607843137255,34472.05882352941,105220.96078431372,6942400.62745098,5991.901960784314,1995566.4568627446,46,3330817
20706631,6.405797101449275,生活,337.8743961352657,207,37390.80193236715,7741.280193236715,4730.927536231884,2449.2657004830917,5159.492753623188,661311.7342995169,811.207729468599,189071.36014492766,188,1399304
